sku,store_view_code,attribute_set_code,product_type,categories,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,created_at,updated_at,new_from_date,new_to_date,map_price,msrp_price,map_enabled,qty,out_of_stock_qty,website_id,product_websites,manage_stock,use_config_manage_stock
1050,,Default,simple,Default Category/Pricing & Tagging/Avery Price Guns (Labelers)/1-Line Guns,Labels PB Green,"<span style=""COLOR: blue""><font color=#000000 size=2 face=Verdana>PB 1 Labels for your 1 line PB labeler fit both your 5 band or 6 band models. They come in your choice of white or colored labels.&nbsp;<font size=2>Choose whether you want a plain unprinted label, or one of the printed options below.</font> Freezer and removable adhesive labels are available below. Call us <font color=#000000>at 1-800-426-5708 if you</font> would like to have your name printed on your labels.<br></font></span><span style=""COLOR: blue""><font color=#000000 size=2 face=Verdana>Order labels by the box.<br>Each box has 18 rolls (1,000 labels per roll) = 18,000 labels per box</font></span>",PB 1 Labels,1.449,1,Taxable Goods,"Catalog, Search",59.22,,,,labels-pb-green-1050,,,,,Labels PB Green base image,,Labels PB Green small image,,Labels PB Green thumbnail,,,,,,,,1,0,1,base,0,0
1060,,Default,simple,Default Category/Pricing & Tagging/Avery Price Guns (Labelers)/1-Line Guns,Labels PB Blue,"<span style=""COLOR: blue""><font color=#000000 size=2 face=Verdana>PB 1 Labels for your 1 line PB labeler fit both your 5 band or 6 band models. They come in your choice of white or colored labels.&nbsp;<font size=2>Choose whether you want a plain unprinted label, or one of the printed options below.</font> Freezer and removable adhesive labels are available below. Call us <font color=#000000>at 1-800-426-5708 if you</font> would like to have your name printed on your labels.<br></font></span><span style=""COLOR: blue""><font color=#000000 size=2 face=Verdana>Order labels by the box.<br>Each box has 18 rolls (1,000 labels per roll) = 18,000 labels per box</font></span>",PB 1 Labels,1.449,1,Taxable Goods,"Catalog, Search",59.22,,,,labels-pb-blue-1060,,,,,Labels PB Blue base image,,Labels PB Blue small image,,Labels PB Blue thumbnail,,,,,,,,1,0,1,base,0,0
1079,,Default,simple,Default Category/Pricing & Tagging/Avery Price Guns (Labelers)/1-Line Guns,Labels PB DK Brown,"<span style=""COLOR: blue""><font color=#000000 size=2 face=Verdana>PB 1 Labels for your 1 line PB labeler fit both your 5 band or 6 band models. They come in your choice of white or colored labels.&nbsp;<font size=2>Choose whether you want a plain unprinted label, or one of the printed options below.</font> Freezer and removable adhesive labels are available below. Call us <font color=#000000>at 1-800-426-5708 if you</font> would like to have your name printed on your labels.<br></font></span><span style=""COLOR: blue""><font color=#000000 size=2 face=Verdana>Order labels by the box.<br>Each box has 18 rolls (1,000 labels per roll) = 18,000 labels per box</font></span>",PB 1 Labels,1.449,1,Taxable Goods,"Catalog, Search",59.22,,,,labels-pb-dk-brown-1079,,,,,Labels PB DK Brown base image,,Labels PB DK Brown small image,,Labels PB DK Brown thumbnail,,,,,,,,1,0,1,base,0,0
1090,,Default,simple,Default Category/Pricing & Tagging/Avery Price Guns (Labelers)/1-Line Guns,Labels PB Pink,"<span style=""COLOR: blue""><font color=#000000 size=2 face=Verdana>PB 1 Labels for your 1 line PB labeler fit both your 5 band or 6 band models. They come in your choice of white or colored labels.&nbsp;<font size=2>Choose whether you want a plain unprinted label, or one of the printed options below.</font> Freezer and removable adhesive labels are available below. Call us <font color=#000000>at 1-800-426-5708 if you</font> would like to have your name printed on your labels.<br></font></span><span style=""COLOR: blue""><font color=#000000 size=2 face=Verdana>Order labels by the box.<br>Each box has 18 rolls (1,000 labels per roll) = 18,000 labels per box</font></span>",PB 1 Labels,1.449,1,Taxable Goods,"Catalog, Search",59.22,,,,labels-pb-pink-1090,,,,,Labels PB Pink base image,,Labels PB Pink small image,,Labels PB Pink thumbnail,,,,,,,,1,0,1,base,0,0
13026,,Default,simple,Default Category/Pricing & Tagging/Garvey Price Guns (Labelers)/2-Line Guns,Labeler Garvey 25-99,Labeler Garvey 25-99,,0,1,Taxable Goods,"Catalog, Search",131.25,,,,labeler-garvey-25-99-13026,,,,,Labeler Garvey 25-99 base image,,Labeler Garvey 25-99 small image,,Labeler Garvey 25-99 thumbnail,,,,,,,,1,0,1,base,0,0
130266,,Default,simple,Default Category/Pricing & Tagging/Garvey Price Guns (Labelers)/2-Line Guns,Labeler Garvey 22-66,"<div><font size=2 face=""Verdana, Helvetica"">Garvey 22, 2 Line Labelers have big characters on two lines. ""Jam Proof"" design makes this the absolute easiest labeler ever. All labels are produced with security slits &amp; permanent adhesive. Choose from 4 blank labels. One ink roller is included with each gun purchased.</font></div>","Garvey 22, 2 Line Labelers",0.8855,1,Taxable Goods,"Catalog, Search",131.25,,,,labeler-garvey-22-66-130266,,,,,Labeler Garvey 22-66 base image,,Labeler Garvey 22-66 small image,,Labeler Garvey 22-66 thumbnail,,,,,,,,1,0,1,base,0,0
13027,,Default,simple,Default Category/Pricing & Tagging/Garvey Price Guns (Labelers)/2-Line Guns,Labeler Garvey 22-77,"<div><font size=2 face=""Verdana, Helvetica"">Garvey 22, 2 Line Labelers have big characters on two lines. ""Jam Proof"" design makes this the absolute easiest labeler ever. All labels are produced with security slits &amp; permanent adhesive. Choose from 4 blank labels. One ink roller is included with each gun purchased.</font></div>","Garvey 22, 2 Line Labelers",0.8855,1,Taxable Goods,"Catalog, Search",131.25,,,,labeler-garvey-22-77-13027,,,,,Labeler Garvey 22-77 base image,,Labeler Garvey 22-77 small image,,Labeler Garvey 22-77 thumbnail,,,,,,,,1,0,1,base,0,0
13029,,Default,simple,Default Category/Pricing & Tagging/Garvey Price Guns (Labelers)/1-Line Guns,Labeler Garvey 22-88,"<div><font size=2 face=""Verdana, Helvetica"">Garvey 22, 2 Line Labelers have big characters on two lines. ""Jam Proof"" design makes this the absolute easiest labeler ever. All labels are produced with security slits &amp; permanent adhesive. Choose from 4 blank labels. One ink roller is included with each gun purchased.</font></div>","Garvey 22, 2 Line Labelers",0.8855,1,Taxable Goods,"Catalog, Search",131.25,,,,labeler-garvey-22-88-13029,,,,,Labeler Garvey 22-88 base image,,Labeler Garvey 22-88 small image,,Labeler Garvey 22-88 thumbnail,,,,,,,,1,0,1,base,0,0
1306,,Default,simple,Default Category/Pricing & Tagging/Garvey Price Guns (Labelers)/1-Line Guns,Labeler Garvey 22-6,"<div><font size=2 face=""Verdana, Helvetica"">Garvey 22, 1&nbsp;Line Labelers and Labels</font></div>
<div><font size=2 face=""Verdana, Helvetica"">Three ""drop in"" roll styles to choose from. All labels are produced with security slits and permanent adhesive.&nbsp;Choose from 4 blank labels. One ink roller is included with each gun purchased.</font></div>","Garvey 22, 1 Line Labelers",0.8855,1,Taxable Goods,"Catalog, Search",89.58,,,,labeler-garvey-22-6-1306,,,,,Labeler Garvey 22-6 base image,,Labeler Garvey 22-6 small image,,Labeler Garvey 22-6 thumbnail,,,,,,,,1,0,1,base,0,0
13060,,Default,simple,Default Category/Pricing & Tagging/Garvey Price Guns (Labelers)/2-Line Guns,Ink Roller Garvey,"<font size=2 face=Verdana>Garvey Ink Roller for the Garvey 25, 1 line promotional</font>",Garvey Ink Roller for the Garvey 25,0.115,1,Taxable Goods,"Catalog, Search",6.5,,,,ink-roller-garvey-13060,,,,,Ink Roller Garvey base image,,Ink Roller Garvey small image,,Ink Roller Garvey thumbnail,,,,,,,,1,0,1,base,0,0
13061,,Default,simple,Default Category/Pricing & Tagging/Garvey Price Guns (Labelers)/1-Line Guns,Labeler Garvey 18-6,Labeler Garvey 18-6,,0,1,Taxable Goods,"Catalog, Search",89.58,,,,labeler-garvey-18-6-13061,,,,/13061_Garvey_Price_Gun_400x400.jpg,Labeler Garvey 18-6 base image,/13061_Garvey_Price_Gun_400x400.jpg,Labeler Garvey 18-6 small image,/13061_Garvey_Price_Gun_400x400.jpg,Labeler Garvey 18-6 thumbnail,,,,,,,,1,0,1,base,0,0
1307,,Default,simple,Default Category/Pricing & Tagging/Garvey Price Guns (Labelers)/1-Line Guns,Labeler Garvey 22-7,"<div><font size=2 face=""Verdana, Helvetica"">Garvey 22, 1&nbsp;Line Labelers and Labels</font></div>
<div><font size=2 face=""Verdana, Helvetica"">Three ""drop in"" roll styles to choose from. All labels are produced with security slits and permanent adhesive.&nbsp;Choose from 4 blank labels. One ink roller is included with each gun purchased.</font></div>","Garvey 22, 1 Line Labelers",0.8855,1,Taxable Goods,"Catalog, Search",89.58,,,,labeler-garvey-22-7-1307,,,,,Labeler Garvey 22-7 base image,,Labeler Garvey 22-7 small image,,Labeler Garvey 22-7 thumbnail,,,,,,,,1,0,1,base,0,0
13110,,Default,simple,Default Category/Pricing & Tagging/Garvey Price Guns (Labelers)/1-Line Guns,Labels Garvey 22 Series White,"<div><font size=2 face=""Verdana, Helvetica"">Garvey 22, 1 Line Labels</font></div>
<div><font size=2 face=""Verdana, Helvetica"">Packed 1223 labels per roll and 9 rolls per pack.</font></div>","Garvey 22, 1 Line Labels",4.025,1,Taxable Goods,"Catalog, Search",46.97,,,,labels-garvey-22-series-white-13110,,,,,Labels Garvey 22 Series White base image,,Labels Garvey 22 Series White small image,,Labels Garvey 22 Series White thumbnail,,,,,,,,1,0,1,base,0,0
13120,,Default,simple,Default Category/Pricing & Tagging/Garvey Price Guns (Labelers)/1-Line Guns,Labels Garvey 22 Series Fl Red,"<div><font size=2 face=""Verdana, Helvetica"">Garvey 22, 1 Line Labels</font></div>
<div><font size=2 face=""Verdana, Helvetica"">Packed 1223 labels per roll and 9 rolls per pack.</font></div>","Garvey 22, 1 Line Labels",4.025,1,Taxable Goods,"Catalog, Search",46.97,,,,labels-garvey-22-series-fl-red-13120,,,,,Labels Garvey 22 Series Fl Red base image,,Labels Garvey 22 Series Fl Red small image,,Labels Garvey 22 Series Fl Red thumbnail,,,,,,,,1,0,1,base,0,0
13130,,Default,simple,Default Category/Pricing & Tagging/Garvey Price Guns (Labelers)/1-Line Guns,Labels Garvey 22 Series Yellow,"<div><font size=2 face=""Verdana, Helvetica"">Garvey 22, 1 Line Labels</font></div>
<div><font size=2 face=""Verdana, Helvetica"">Packed 1223 labels per roll and 9 rolls per pack.</font></div>","Garvey 22, 1 Line Labels",0,1,Taxable Goods,"Catalog, Search",46.97,,,,labels-garvey-22-series-yellow-13130,,,,,Labels Garvey 22 Series Yellow base image,,Labels Garvey 22 Series Yellow small image,,Labels Garvey 22 Series Yellow thumbnail,,,,,,,,1,0,1,base,0,0
13170,,Default,simple,Default Category/Pricing & Tagging/Garvey Price Guns (Labelers)/1-Line Guns,Labels Garvey 22 Series Green,"<div><font size=2 face=""Verdana, Helvetica"">Garvey 22, 1 Line Labels</font></div>
<div><font size=2 face=""Verdana, Helvetica"">Packed 1223 labels per roll and 9 rolls per pack.</font></div>","Garvey 22, 1 Line Labels",0,1,Taxable Goods,"Catalog, Search",46.97,,,,labels-garvey-22-series-green-13170,,,,,Labels Garvey 22 Series Green base image,,Labels Garvey 22 Series Green small image,,Labels Garvey 22 Series Green thumbnail,,,,,,,,1,0,1,base,0,0
13210,,Default,simple,Default Category/Pricing & Tagging/Garvey Price Guns (Labelers)/2-Line Guns,Labels Garvey 22 2 Line White,"<div><font size=2 face=Verdana>Garvey 22, 2 Line Labels are Packed 1000 per roll and&nbsp;9 rolls per pack. Choose from&nbsp;many blank labels that fit your needs (Orange is a special order - Call 1-800-426-5708). Free ink roller is included with each label pack.</font></div>","Garvey 22, 2 Line Labels",1.548,1,Taxable Goods,"Catalog, Search",44.28,,,,labels-garvey-22-2-line-white-13210,,,,,Labels Garvey 22 2 Line White base image,,Labels Garvey 22 2 Line White small image,,Labels Garvey 22 2 Line White thumbnail,,,,,,,,1,0,1,base,0,0
13218,,Default,simple,Default Category/Pricing & Tagging/Garvey Price Guns (Labelers)/2-Line Guns,Labels Garvey 22 2 Line White,"<div><font size=2 face=Verdana>Garvey 22, 2 Line Labels are Packed 1000 per roll and&nbsp;9 rolls per pack. Choose from&nbsp;many blank labels that fit your needs (Orange is a special order - Call 1-800-426-5708). Free ink roller is included with each label pack.</font></div>","Garvey 22, 2 Line Labels",0,1,Taxable Goods,"Catalog, Search",44.28,,,,labels-garvey-22-2-line-white-13218,,,,,Labels Garvey 22 2 Line White base image,,Labels Garvey 22 2 Line White small image,,Labels Garvey 22 2 Line White thumbnail,,,,,,,,1,0,1,base,0,0
13220,,Default,simple,Default Category/Pricing & Tagging/Garvey Price Guns (Labelers)/2-Line Guns,Labels Garvey 22 2 Line Fl Red,"<div><font size=2 face=Verdana>Garvey 22, 2 Line Labels are Packed 1000 per roll and&nbsp;9 rolls per pack. Choose from&nbsp;many blank labels that fit your needs (Orange is a special order - Call 1-800-426-5708). Free ink roller is included with each label pack.</font></div>","Garvey 22, 2 Line Labels",1.548,1,Taxable Goods,"Catalog, Search",44.28,,,,labels-garvey-22-2-line-fl-red-13220,,,,,Labels Garvey 22 2 Line Fl Red base image,,Labels Garvey 22 2 Line Fl Red small image,,Labels Garvey 22 2 Line Fl Red thumbnail,,,,,,,,1,0,1,base,0,0
13224,,Default,simple,Default Category/Pricing & Tagging/Garvey Price Guns (Labelers)/2-Line Guns,Labels Garvey 22 2 Line Red,"<div><font size=2 face=Verdana>Garvey 22, 2 Line Labels are Packed 1000 per roll and&nbsp;9 rolls per pack. Choose from&nbsp;many blank labels that fit your needs (Orange is a special order - Call 1-800-426-5708). Free ink roller is included with each label pack.</font></div>","Garvey 22, 2 Line Labels",0,1,Taxable Goods,"Catalog, Search",44.28,,,,labels-garvey-22-2-line-red-13224,,,,,Labels Garvey 22 2 Line Red base image,,Labels Garvey 22 2 Line Red small image,,Labels Garvey 22 2 Line Red thumbnail,,,,,,,,1,0,1,base,0,0
13310,,Default,simple,Default Category/Pricing & Tagging/Garvey Price Guns (Labelers)/2-Line Guns,Labels Garvey 25 2 Line White,"<div><font size=2 face=Verdana>Garvey 25, 1 Line Labels, <font size=2>Choose from&nbsp;3 blank labels.</font><br>Packed 1000 per roll and 8&nbsp;rolls per pack.</font></div>","Garvey 25, 1 Line Labels",0.1725,1,Taxable Goods,"Catalog, Search",45.28,,,,labels-garvey-25-2-line-white-13310,,,,,Labels Garvey 25 2 Line White base image,,Labels Garvey 25 2 Line White small image,,Labels Garvey 25 2 Line White thumbnail,,,,,,,,1,0,1,base,0,0
13410,,Default,simple,Default Category/Pricing & Tagging/Garvey Price Guns (Labelers)/2-Line Guns,Labels Garvey 18 Series White,"<div><font size=2><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Garvey 18, 1 Line Labels available in white and red.<br>Order labels by the box.</span><br><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Each box has 11 rolls (1,273 labels per roll) = 14,000 labels per box</span></font><font size=2 face=Verdana> <br></font></div>
<div><font size=2 face=Verdana>&nbsp;</font></div>","Garvey 18, 1 Line Labels",0.1725,1,Taxable Goods,"Catalog, Search",49.28,,,,labels-garvey-18-series-white-13410,,,,,Labels Garvey 18 Series White base image,,Labels Garvey 18 Series White small image,,Labels Garvey 18 Series White thumbnail,,,,,,,,1,0,1,base,0,0
13420,,Default,simple,Default Category/Pricing & Tagging/Garvey Price Guns (Labelers)/1-Line Guns,Labels Garvey 18 Series Fluor,"<div><font size=2><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Garvey 18, 1 Line Labels available in white and red.<br>Order labels by the box.</span><br><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Each box has 11 rolls (1,273 labels per roll) = 14,000 labels per box</span></font><font size=2 face=Verdana> <br></font></div>
<div><font size=2 face=Verdana>&nbsp;</font></div>","Garvey 18, 1 Line Labels",0.1725,1,Taxable Goods,"Catalog, Search",49.28,,,,labels-garvey-18-series-fluor-13420,,,,,Labels Garvey 18 Series Fluor base image,,Labels Garvey 18 Series Fluor small image,,Labels Garvey 18 Series Fluor thumbnail,,,,,,,,1,0,1,base,0,0
13470,,Default,simple,Default Category/Pricing & Tagging/Garvey Price Guns (Labelers)/1-Line Guns,Labels Garvey 18 Series Green,"<div><font face=""Verdana, Helvetica"" size=""2"">Labels Garvey 18 Series Green</font></div>",Labels Garvey 18 Series,0.5143,1,Taxable Goods,"Catalog, Search",49.28,,,,labels-garvey-18-series-green-13470,,,,,Labels Garvey 18 Series Green base image,,Labels Garvey 18 Series Green small image,,Labels Garvey 18 Series Green thumbnail,,,,,,,,1,0,1,base,0,0
13510,,Default,simple,Default Category/Pricing & Tagging/Garvey Price Guns (Labelers)/2-Line Guns,Labels Garvey 25 Series White,"<font size=2 face=Verdana>Garvey 25, 1 Line<strong> Labels</strong><br>1250 Labels/Roll, 8 Rolls/Pkg<br>10M per Package, 200M per Case</font>",Garvey 25 Labels,0,1,Taxable Goods,"Catalog, Search",50.2,,,,labels-garvey-25-series-white-13510,,,,,Labels Garvey 25 Series White base image,,Labels Garvey 25 Series White small image,,Labels Garvey 25 Series White thumbnail,,,,,,,,1,0,1,base,0,0
1401,,Default,simple,Default Category/Pricing & Tagging/Avery Price Guns (Labelers)/2-Line Guns,Inker PB216/210 Replacement,"<font size=2 face=""Verdana, Helvetica"">PB 210 or 216 Inkers for Avery Dennison Labelers</font>",PB 210 or 216 Inkers,0.129,1,Taxable Goods,"Catalog, Search",5.23,,,,inker-pb216210-replacement-1401,,,,,Inker PB216/210 Replacement base image,,Inker PB216/210 Replacement small image,,Inker PB216/210 Replacement thumbnail,,,,,,,,1,0,1,base,0,0
1407,,Default,simple,Default Category/Pricing & Tagging/Avery Price Guns (Labelers)/2-Line Guns,Labeler PB216 W/Des. Bands,"<p align=left><a id=""Avery PB 216"" name=""Avery PB 216""><font color=#000000 size=2 face=""Verdana, Helvetica"">Avery PB 216</font></a><font color=#000000 face=""Arial, Helvetica""><font size=2><font face=""Verdana, Helvetica"">&nbsp;Labeler<br>Two lines, 8 Characters per Line</font><br></font><a href=""https://rs6.eporia.com/company_8/Avery%20Dennison%20PB%20216-210.pdf""><font size=2 face=Verdana>Loading Instructions</font></a></font></p>",PB 216 Labelers,1.426,1,Taxable Goods,"Catalog, Search",96.74,,,,labeler-pb216-wdes.-bands-1407,,,,,Labeler PB216 W/Des. Bands base image,,Labeler PB216 W/Des. Bands small image,,Labeler PB216 W/Des. Bands thumbnail,,,,,,,,1,0,1,base,0,0
