sku,store_view_code,attribute_set_code,product_type,categories,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,created_at,updated_at,new_from_date,new_to_date,map_price,msrp_price,map_enabled,qty,out_of_stock_qty,website_id,product_websites,manage_stock,use_config_manage_stock
707646,,Default,simple,Default Category/Displays/Place Holder,Acry 6-TIER 4x9 Brochure,"<div align=left><font size=2><font face=Verdana><span lang=en-us><span lang=en-us>Multi use&nbsp;4""x 9"" and 8 1/2"" x 11"" acrylic holder for brochures. Comes with holes for wall mount, slatwall and gridwall hooks to attach for your particular need. Pricing for tiered units includes hardware set.&nbsp;</span></span>&nbsp;Extra hardware sets can be purchased separately.<br></font></font></div>",Acrylic Literature Holder Multi Tier,3.4,1,Taxable Goods,"Catalog, Search",83.4,,,,acry-6-tier-4x9-brochure-707646,Multi-Tier/Multi-Use Acrylic Brochure Holder,"Multi-Tier/Multi-Use Acrylic Brochure Holder, display, fixture",Multi-Tier/Multi-Use Acrylic Brochure Holder,/707646_base.jpg,Acry 6-TIER 4x9 Brochure base image,/707646_base.jpg,Acry 6-TIER 4x9 Brochure small image,/707646_base.jpg,Acry 6-TIER 4x9 Brochure thumbnail,,,,,,,,1,0,1,base,0,0
707683,,Default,simple,Default Category/Displays/Place Holder,Acry 3-TIER 8.5x11 Brochure,"<div align=left><font size=2><font face=Verdana><span lang=en-us><span lang=en-us>Multi use&nbsp;4""x 9"" and 8 1/2"" x 11"" acrylic holder for brochures. Comes with holes for wall mount, slatwall and gridwall hooks to attach for your particular need. Pricing for tiered units includes hardware set.&nbsp;</span></span>&nbsp;Extra hardware sets can be purchased separately.<br></font></font></div>",Acrylic Literature Holder Multi Tier,3.4,1,Taxable Goods,"Catalog, Search",95.34,,,,acry-3-tier-8.5x11-brochure-707683,Multi-Tier/Multi-Use Acrylic Brochure Holder,"Multi-Tier/Multi-Use Acrylic Brochure Holder, display, fixture",Multi-Tier/Multi-Use Acrylic Brochure Holder,/707683_base.jpg,Acry 3-TIER 8.5x11 Brochure base image,/707683_base.jpg,Acry 3-TIER 8.5x11 Brochure small image,/707683_base.jpg,Acry 3-TIER 8.5x11 Brochure thumbnail,,,,,,,,1,0,1,base,0,0
708029,,Default,simple,Default Category/Displays/Place Holder,Acry SW Econ Signholdr 3.5x5.5,Acry SW Econ Signholdr 3.5x5.5,,0,1,Taxable Goods,"Catalog, Search",2.36,,,,acry-sw-econ-signholdr-3.5x5.5-708029,,,,/708029_base.jpg,Acry SW Econ Signholdr 3.5x5.5 base image,/708029_base.jpg,Acry SW Econ Signholdr 3.5x5.5 small image,/708029_base.jpg,Acry SW Econ Signholdr 3.5x5.5 thumbnail,,,,,,,,1,0,1,base,0,0
708030,,Default,simple,Default Category/Displays/Place Holder,Acry SW Econ Signholdr 5.5x3.5,Acry SW Econ Signholdr 5.5x3.5,,0,1,Taxable Goods,"Catalog, Search",2.36,,,,acry-sw-econ-signholdr-5.5x3.5-708030,,,,/708030_base.jpg,Acry SW Econ Signholdr 5.5x3.5 base image,/708030_base.jpg,Acry SW Econ Signholdr 5.5x3.5 small image,/708030_base.jpg,Acry SW Econ Signholdr 5.5x3.5 thumbnail,,,,,,,,1,0,1,base,0,0
708032,,Default,simple,Default Category/Displays/Place Holder,Acry SW Econ Signholder 7x5.5,Acry SW Econ Signholder 7x5.5,,0,1,Taxable Goods,"Catalog, Search",3.56,,,,acry-sw-econ-signholder-7x5.5-708032,,,,/708032_base.jpg,Acry SW Econ Signholder 7x5.5 base image,/708032_base.jpg,Acry SW Econ Signholder 7x5.5 small image,/708032_base.jpg,Acry SW Econ Signholder 7x5.5 thumbnail,,,,,,,,1,0,1,base,0,0
708100,,Default,simple,Default Category/Displays/Place Holder,Acry Econ Slntbck Signholder,"<div align=left><span lang=en-us><font color=#000000 size=2 face=""Verdana, Helvetica"">These&nbsp;countertop sign holders are slanted back and made from 1/16"" acrylic and very economical to use. Sizes listed as&nbsp;Width by Height. Sold individually.</font></span></div>",Acrylic Sign Holders for Countertop Economy Slant Back,0.115,1,Taxable Goods,"Catalog, Search",2.36,,,,acry-econ-slntbck-signholder-708100,Economy Slant Back Countertop Signholders,"Economy Slant Back Countertop Signholders, display",Economy Slant Back Countertop Signholders,/708100_base.jpg,Acry Econ Slntbck Signholder base image,/708100_base.jpg,Acry Econ Slntbck Signholder small image,/708100_base.jpg,Acry Econ Slntbck Signholder thumbnail,,,,,,,,1,0,1,base,0,0
708101,,Default,simple,Default Category/Displays/Place Holder,Acry Econ Slntbck Signhld 3.5x,"<div align=left><span lang=en-us><font color=#000000 size=2 face=""Verdana, Helvetica"">These&nbsp;countertop sign holders are slanted back and made from 1/16"" acrylic and very economical to use. Sizes listed as&nbsp;Width by Height. Sold individually.</font></span></div>",Acrylic Sign Holders for Countertop Economy Slant Back,1.035,1,Taxable Goods,"Catalog, Search",3.34,,,,acry-econ-slntbck-signhld-3.5x-708101,Economy Slant Back Countertop Signholders,"Economy Slant Back Countertop Signholders, display",Economy Slant Back Countertop Signholders,/708101_base.jpg,Acry Econ Slntbck Signhld 3.5x base image,/708101_base.jpg,Acry Econ Slntbck Signhld 3.5x small image,/708101_base.jpg,Acry Econ Slntbck Signhld 3.5x thumbnail,,,,,,,,1,0,1,base,0,0
708102,,Default,simple,Default Category/Displays/Place Holder,Acry Econ Slntbck Signhld 5.5x,"<div align=left><span lang=en-us><font color=#000000 size=2 face=""Verdana, Helvetica"">These&nbsp;countertop sign holders are slanted back and made from 1/16"" acrylic and very economical to use. Sizes listed as&nbsp;Width by Height. Sold individually.</font></span></div>",Acrylic Sign Holders for Countertop Economy Slant Back,0.345,1,Taxable Goods,"Catalog, Search",3.34,,,,acry-econ-slntbck-signhld-5.5x-708102,Economy Slant Back Countertop Signholders,"Economy Slant Back Countertop Signholders, display",Economy Slant Back Countertop Signholders,/708102_base.jpg,Acry Econ Slntbck Signhld 5.5x base image,/708102_base.jpg,Acry Econ Slntbck Signhld 5.5x small image,/708102_base.jpg,Acry Econ Slntbck Signhld 5.5x thumbnail,,,,,,,,1,0,1,base,0,0
708109,,Default,simple,Default Category/Displays/Place Holder,Acry Econ Slntbck Signholdr,"<div align=left><span lang=en-us><font color=#000000 size=2 face=""Verdana, Helvetica"">These&nbsp;countertop sign holders are slanted back and made from 1/16"" acrylic and very economical to use. Sizes listed as&nbsp;Width by Height. Sold individually.</font></span></div>",Acrylic Sign Holders for Countertop Economy Slant Back,0.46,1,Taxable Goods,"Catalog, Search",5.13,,,,acry-econ-slntbck-signholdr-708109,Economy Slant Back Countertop Signholders,"Economy Slant Back Countertop Signholders, display",Economy Slant Back Countertop Signholders,/708109_base.jpg,Acry Econ Slntbck Signholdr base image,/708109_base.jpg,Acry Econ Slntbck Signholdr small image,/708109_base.jpg,Acry Econ Slntbck Signholdr thumbnail,,,,,,,,1,0,1,base,0,0
708110,,Default,simple,Default Category/Displays/Place Holder,Acry Econ Slntbck Signhldr 7x,"<div align=left><span lang=en-us><font color=#000000 size=2 face=""Verdana, Helvetica"">These&nbsp;countertop sign holders are slanted back and made from 1/16"" acrylic and very economical to use. Sizes listed as&nbsp;Width by Height. Sold individually.</font></span></div>",Acrylic Sign Holders for Countertop Economy Slant Back,0.46,1,Taxable Goods,"Catalog, Search",5.13,,,,acry-econ-slntbck-signhldr-7x-708110,Economy Slant Back Countertop Signholders,"Economy Slant Back Countertop Signholders, display",Economy Slant Back Countertop Signholders,/708110_base.jpg,Acry Econ Slntbck Signhldr 7x base image,/708110_base.jpg,Acry Econ Slntbck Signhldr 7x small image,/708110_base.jpg,Acry Econ Slntbck Signhldr 7x thumbnail,,,,,,,,1,0,1,base,0,0
70812,,Default,simple,Default Category/Displays/Place Holder,Plastic Broch Hldr 8-1/2x10,Plastic Broch Hldr 8-1/2x10,,0,1,Taxable Goods,"Catalog, Search",9.55,,,,plastic-broch-hldr-8-12x10-70812,,,,/70812_base.jpg,Plastic Broch Hldr 8-1/2x10 base image,/70812_base.jpg,Plastic Broch Hldr 8-1/2x10 small image,/70812_base.jpg,Plastic Broch Hldr 8-1/2x10 thumbnail,,,,,,,,1,0,1,base,0,0
708151,,Default,simple,Default Category/Displays/Place Holder,Acry Econ 2SD Signhldr 3.5x5.5,"<font size=2 face=Verdana>Economy Two Sided, Bottom loading sign holders get your customer's attention in both directions. You can use each side as the same message or use two different signs back to back. <br>Sold individually.</font>","Economy Acrylic Two Sided, Bottom Loading Sign Holders",0.92,1,Taxable Goods,"Catalog, Search",4.3,,,,acry-econ-2sd-signhldr-3.5x5.5-708151,,,,/708151_base.jpg,Acry Econ 2SD Signhldr 3.5x5.5 base image,/708151_base.jpg,Acry Econ 2SD Signhldr 3.5x5.5 small image,/708151_base.jpg,Acry Econ 2SD Signhldr 3.5x5.5 thumbnail,,,,,,,,1,0,1,base,0,0
708152,,Default,simple,Default Category/Displays/Place Holder,Acry Econ 2SD Signhldr 5.5x3.5,"<font size=2 face=Verdana>Economy Two Sided, Bottom loading sign holders get your customer's attention in both directions. You can use each side as the same message or use two different signs back to back. <br>Sold individually.</font>","Economy Acrylic Two Sided, Bottom Loading Sign Holders",0.345,1,Taxable Goods,"Catalog, Search",4.3,,,,acry-econ-2sd-signhldr-5.5x3.5-708152,,,,/708152_base.jpg,Acry Econ 2SD Signhldr 5.5x3.5 base image,/708152_base.jpg,Acry Econ 2SD Signhldr 5.5x3.5 small image,/708152_base.jpg,Acry Econ 2SD Signhldr 5.5x3.5 thumbnail,,,,,,,,1,0,1,base,0,0
708155,,Default,simple,Default Category/Displays/Place Holder,Acry Econ 2-SIDED Signhldr 5x7,"<font size=2 face=Verdana>Economy Two Sided, Bottom loading sign holders get your customer's attention in both directions. You can use each side as the same message or use two different signs back to back. <br>Sold individually.</font>","Economy Acrylic Two Sided, Bottom Loading Sign Holders",0.46,1,Taxable Goods,"Catalog, Search",5.85,,,,acry-econ-2-sided-signhldr-5x7-708155,,,,/708155_base.jpg,Acry Econ 2-SIDED Signhldr 5x7 base image,/708155_base.jpg,Acry Econ 2-SIDED Signhldr 5x7 small image,/708155_base.jpg,Acry Econ 2-SIDED Signhldr 5x7 thumbnail,,,,,,,,1,0,1,base,0,0
708156,,Default,simple,Default Category/Displays/Place Holder,Acry Econ 2-SIDE Signholdr 7x5,"<font size=2 face=Verdana>Economy Two Sided, Bottom loading sign holders get your customer's attention in both directions. You can use each side as the same message or use two different signs back to back. <br>Sold individually.</font>","Economy Acrylic Two Sided, Bottom Loading Sign Holders",0.46,1,Taxable Goods,"Catalog, Search",5.85,,,,acry-econ-2-side-signholdr-7x5-708156,,,,/708156_base.jpg,Acry Econ 2-SIDE Signholdr 7x5 base image,/708156_base.jpg,Acry Econ 2-SIDE Signholdr 7x5 small image,/708156_base.jpg,Acry Econ 2-SIDE Signholdr 7x5 thumbnail,,,,,,,,1,0,1,base,0,0
708159,,Default,simple,Default Category/Displays/Place Holder,Acry Econ 2SIDE Signhldr 5.5x7,"<font size=2 face=Verdana>Economy Two Sided, Bottom loading sign holders get your customer's attention in both directions. You can use each side as the same message or use two different signs back to back. <br>Sold individually.</font>","Economy Acrylic Two Sided, Bottom Loading Sign Holders",0.46,1,Taxable Goods,"Catalog, Search",6.2,,,,acry-econ-2side-signhldr-5.5x7-708159,,,,/708159_base.jpg,Acry Econ 2SIDE Signhldr 5.5x7 base image,/708159_base.jpg,Acry Econ 2SIDE Signhldr 5.5x7 small image,/708159_base.jpg,Acry Econ 2SIDE Signhldr 5.5x7 thumbnail,,,,,,,,1,0,1,base,0,0
708160,,Default,simple,Default Category/Displays/Place Holder,Acry Econ 2SIDE Signhldr 7x5.5,"<font size=2 face=Verdana>Economy Two Sided, Bottom loading sign holders get your customer's attention in both directions. You can use each side as the same message or use two different signs back to back. <br>Sold individually.</font>","Economy Acrylic Two Sided, Bottom Loading Sign Holders",0.46,1,Taxable Goods,"Catalog, Search",6.2,,,,acry-econ-2side-signhldr-7x5.5-708160,,,,/708160_base.jpg,Acry Econ 2SIDE Signhldr 7x5.5 base image,/708160_base.jpg,Acry Econ 2SIDE Signhldr 7x5.5 small image,/708160_base.jpg,Acry Econ 2SIDE Signhldr 7x5.5 thumbnail,,,,,,,,1,0,1,base,0,0
708163,,Default,simple,Default Category/Displays/Place Holder,Acry Econ 2SIDE Signhlder 7x11,"<font size=2 face=Verdana>Economy Two Sided, Bottom loading sign holders get your customer's attention in both directions. You can use each side as the same message or use two different signs back to back. <br>Sold individually.</font>","Economy Acrylic Two Sided, Bottom Loading Sign Holders",1.035,1,Taxable Goods,"Catalog, Search",9.55,,,,acry-econ-2side-signhlder-7x11-708163,,,,/708163_base.jpg,Acry Econ 2SIDE Signhlder 7x11 base image,/708163_base.jpg,Acry Econ 2SIDE Signhlder 7x11 small image,/708163_base.jpg,Acry Econ 2SIDE Signhlder 7x11 thumbnail,,,,,,,,1,0,1,base,0,0
70901X,,Default,simple,Default Category/Displays/Place Holder,"Acry Shelf Edge Retainer 5/8""x","<div>
<p><font size=2 face=Verdana>Use with glass or acrylic shelves to prevent merchandise from falling to the floor. It will work with 7/32"" to 1/4"" thick acrylic or glass shelves.</font></p></div>",Acrylic Shelf Edging,0.1495,1,Taxable Goods,"Catalog, Search",5.73,,,,"acry-shelf-edge-retainer-58""x-70901X",Acrylic Shelf Edging,Acrylic Shelf Edging,Acrylic Shelf Edging,/70901X_base.jpg,"Acry Shelf Edge Retainer 5/8""x base image",/70901X_base.jpg,"Acry Shelf Edge Retainer 5/8""x small image",/70901X_base.jpg,"Acry Shelf Edge Retainer 5/8""x thumbnail",,,,,,,,1,0,1,base,0,0
70903X,,Default,simple,Default Category/Displays/Place Holder,"Acry Shelf Edge Retainer 5/8""","<div>
<p><font size=2 face=Verdana>Use with glass or acrylic shelves to prevent merchandise from falling to the floor. It will work with 7/32"" to 1/4"" thick acrylic or glass shelves.</font></p></div>",Acrylic Shelf Edging,0.1725,1,Taxable Goods,"Catalog, Search",11.45,,,,"acry-shelf-edge-retainer-58""-70903X",Acrylic Shelf Edging,Acrylic Shelf Edging,Acrylic Shelf Edging,/70903X_base.jpg,"Acry Shelf Edge Retainer 5/8"" base image",/70903X_base.jpg,"Acry Shelf Edge Retainer 5/8"" small image",/70903X_base.jpg,"Acry Shelf Edge Retainer 5/8"" thumbnail",,,,,,,,1,0,1,base,0,0
70905X,,Default,simple,Default Category/No web item,Acry Shelf Edge Retainer 2x24,"<div>
<p><font size=2 face=Verdana>Use with glass or acrylic shelves to prevent merchandise from falling to the floor. It will work with 7/32"" to 1/4"" thick acrylic or glass shelves.</font></p></div>",Acrylic Shelf Edging,0.23,0,Taxable Goods,"Catalog, Search",8.11,,,,acry-shelf-edge-retainer-2x24-70905X,Acrylic Shelf Edging,Acrylic Shelf Edging,Acrylic Shelf Edging,/70905X_base.jpg,Acry Shelf Edge Retainer 2x24 base image,/70905X_base.jpg,Acry Shelf Edge Retainer 2x24 small image,/70905X_base.jpg,Acry Shelf Edge Retainer 2x24 thumbnail,,,,,,,,1,0,1,base,0,0
70906X,,Default,simple,Default Category/Displays/Place Holder,Acry Shelf Edge Retainer 2x30,"<div>
<p><font size=2 face=Verdana>Use with glass or acrylic shelves to prevent merchandise from falling to the floor. It will work with 7/32"" to 1/4"" thick acrylic or glass shelves.</font></p></div>",Acrylic Shelf Edging,0.2875,1,Taxable Goods,"Catalog, Search",10.02,,,,acry-shelf-edge-retainer-2x30-70906X,Acrylic Shelf Edging,Acrylic Shelf Edging,Acrylic Shelf Edging,/70906X_base.jpg,Acry Shelf Edge Retainer 2x30 base image,/70906X_base.jpg,Acry Shelf Edge Retainer 2x30 small image,/70906X_base.jpg,Acry Shelf Edge Retainer 2x30 thumbnail,,,,,,,,1,0,1,base,0,0
