sku,store_view_code,attribute_set_code,product_type,categories,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,created_at,updated_at,new_from_date,new_to_date,map_price,msrp_price,map_enabled,qty,out_of_stock_qty,website_id,product_websites,manage_stock,use_config_manage_stock
54722CH,,Default,simple,Default Category/No web item,Box Italian 2 Pc 2x2x2,"<font size=2><span style=""FONT-FAMILY: 'Verdana','sans-serif'""><font face=Verdana><span style=""FONT-SIZE: 10pt; FONT-FAMILY: Verdana"">Chocolate Linen Collection boxes are available in treasure chest, pillow pack and 2 piece boxes.</span>&nbsp;<br>Order&nbsp;by the case packed in 2</font></span><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">00 per case*<br>*Except for 54453CH and 54464CH are 100 per case.</span> </font>",Chocolate Linen Collection,9.2,0,Taxable Goods,"Catalog, Search",113.08,,,,box-italian-2-pc-2x2x2-54722CH,"Italian Boxes, Chocolate Linen Collection Treasure Chest & Pillow Pack Gift Boxes & Gift Bags",gift boxes italian boxes treasure chest box gift bags pillow pack,"Italian gift boxes and bags, order Italian style gift boxes and bags for your retail store packaging needs including treasure chest gift boxes, pillow packs, and gift bags.",/54722CH_base.jpg,Box Italian 2 Pc 2x2x2 base image,/54722CH_base.jpg,Box Italian 2 Pc 2x2x2 small image,/54722CH_base.jpg,Box Italian 2 Pc 2x2x2 thumbnail,,,,,,,,1,0,1,base,0,0
54722MG,,Default,simple,Default Category/No web item,Box Italian 2 Pc 2x2x2 Matte,"<strong><font size=2><span style=""FONT-FAMILY: 'Verdana','sans-serif'""> 
<p style=""VERTICAL-ALIGN: top; BACKGROUND: white; LINE-HEIGHT: 10.5pt""><b><span style=""FONT-SIZE: 10pt; FONT-FAMILY: Verdana; FONT-WEIGHT: normal; COLOR: black"">Italian style Matte Gold Linen Collection of boxes are available in treasure chest, pillow pack, 2 piece and bottle carrier.<br>Order by the case of </span></b><span style=""FONT-SIZE: 10pt; FONT-FAMILY: Verdana; COLOR: black""><b><span style=""FONT-FAMILY: Verdana; FONT-WEIGHT: normal"">200 pieces per case, unless otherwise noted. </span></b></span></p></span></font></strong>",Matte Gold Linen Collection,9.2,0,Taxable Goods,"Catalog, Search",113.08,,,,box-italian-2-pc-2x2x2-matte-54722MG,"Italian Boxes, Matte Gold Linen Collection Italian Gift Boxes, Retail Packaging",italian boxes retail packaging italian gift boxes gold,"Italian boxes for retail packaging, these Matte Gold Linen Collection Italian gift boxes are available in many sizes for your retail store gift packaging needs.",/54722MG_base.jpg,Box Italian 2 Pc 2x2x2 Matte base image,/54722MG_base.jpg,Box Italian 2 Pc 2x2x2 Matte small image,/54722MG_base.jpg,Box Italian 2 Pc 2x2x2 Matte thumbnail,,,,,,,,1,0,1,base,0,0
54722WG,,Default,simple,Default Category/No web item,Box Italian 2 Pc 2x2x2 White,"<font size=2 face=Verdana><span style=""FONT-SIZE: 10pt; FONT-FAMILY: Arial""><font face=Verdana>Italian style White Gloss Collection boxes are available in treasure chest, pillow pack and 2 piece boxes.</font> <br></span></font><b><b><font color=black size=2 face=Verdana><span style=""FONT-SIZE: 10pt; FONT-FAMILY: Arial; FONT-WEIGHT: normal; COLOR: black""><font face=Verdana>Order by the case.<br>Each case has 200</font> <font face=Verdana>pieces</font>.</span></font></b></b>",White Gloss Collection,9.2,0,Taxable Goods,"Catalog, Search",107.07,,,,box-italian-2-pc-2x2x2-white-54722WG,"Italian Boxes, White Gloss Collection Italian Gift Boxes, Retail Packaging",italian boxes retail packaging italian gift boxes white,"Italian boxes for your retail store packaging and gift boxing needs, order the White Gloss Collection Italian gift boxes online.",/54722WG_base.jpg,Box Italian 2 Pc 2x2x2 White base image,/54722WG_base.jpg,Box Italian 2 Pc 2x2x2 White small image,/54722WG_base.jpg,Box Italian 2 Pc 2x2x2 White thumbnail,,,,,,,,1,0,1,base,0,0
54725BG,,Default,simple,Default Category/Boxes & Packaging/Gift Boxes/Colored Gloss Gift Boxes,Box Gift 1-PC 6x4.5x4.5 Black,Box Gift 1-PC 6x4.5x4.5 Black,,0,1,Taxable Goods,"Catalog, Search",88.6,,,,box-gift-1-pc-6x4.5x4.5-black-54725BG,,,,/54725BG_base.jpg,Box Gift 1-PC 6x4.5x4.5 Black base image,/54725BG_base.jpg,Box Gift 1-PC 6x4.5x4.5 Black small image,/54725BG_base.jpg,Box Gift 1-PC 6x4.5x4.5 Black thumbnail,,,,,,,,1,0,1,base,0,0
54725BK,,Default,simple,Default Category/Boxes & Packaging/Gift Boxes/Colored Kraft Gift Boxes,Box Gift 1-PC 6x4.5x4.5 Black,"<font face=""Courier New""><font color=#000000> 
<p><font size=2><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Tinted Kraft Tuck it gift Boxes are available in Oatmeal, Deep Purple, Black Groove and Cocoa</span><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">. These boxes are one piece and ship flat for assembly when you need them. If you'd like a custom look&nbsp;these boxes may be hot stamped with your name please call 800-426-5708 for details.</span> </font></p></font></font>",Tinted Kraft Tuckit Gift Boxes,11.5,1,Taxable Goods,"Catalog, Search",80.8,,,,box-gift-1-pc-6x4.5x4.5-black-54725BK,"Tuckit Boxes - Gift Boxes for Retail Stores, Tinted Kraft Tuckit Boxes",tuckit boxes gift boxes tuckit gift boxes,"Tuckit boxes for retail stores, order tinted Kraft tuckit gift boxes and retail packaging supplies for your retail store online.",/54725BK_base.jpg,Box Gift 1-PC 6x4.5x4.5 Black base image,/54725BK_base.jpg,Box Gift 1-PC 6x4.5x4.5 Black small image,/54725BK_base.jpg,Box Gift 1-PC 6x4.5x4.5 Black thumbnail,,,,,,,,1,0,1,base,0,0
54725CK,,Default,simple,Default Category/Boxes & Packaging/Gift Boxes/Colored Kraft Gift Boxes,Box Gift 1-PC 6x4.5x4.5 Cocoa,"<font face=""Courier New""><font color=#000000> 
<p><font size=2><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Tinted Kraft Tuck it gift Boxes are available in Oatmeal, Deep Purple, Black Groove and Cocoa</span><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">. These boxes are one piece and ship flat for assembly when you need them. If you'd like a custom look&nbsp;these boxes may be hot stamped with your name please call 800-426-5708 for details.</span> </font></p></font></font>",Tinted Kraft Tuckit Gift Boxes,10,1,Taxable Goods,"Catalog, Search",80.8,,,,box-gift-1-pc-6x4.5x4.5-cocoa-54725CK,"Tuckit Boxes - Gift Boxes for Retail Stores, Tinted Kraft Tuckit Boxes",tuckit boxes gift boxes tuckit gift boxes,"Tuckit boxes for retail stores, order tinted Kraft tuckit gift boxes and retail packaging supplies for your retail store online.",/54725CK_base.jpg,Box Gift 1-PC 6x4.5x4.5 Cocoa base image,/54725CK_base.jpg,Box Gift 1-PC 6x4.5x4.5 Cocoa small image,/54725CK_base.jpg,Box Gift 1-PC 6x4.5x4.5 Cocoa thumbnail,,,,,,,,1,0,1,base,0,0
54725GF,,Default,simple,Default Category/Boxes & Packaging/Gift Boxes/Colored Gloss Gift Boxes,Box Gift 1-PC 6x4.5x4.5 Gold,Box Gift 1-PC 6x4.5x4.5 Gold,,0,1,Taxable Goods,"Catalog, Search",136.8,,,,box-gift-1-pc-6x4.5x4.5-gold-54725GF,,,,/54725GF_base.jpg,Box Gift 1-PC 6x4.5x4.5 Gold base image,/54725GF_base.jpg,Box Gift 1-PC 6x4.5x4.5 Gold small image,/54725GF_base.jpg,Box Gift 1-PC 6x4.5x4.5 Gold thumbnail,,,,,,,,1,0,1,base,0,0
54725OK,,Default,simple,Default Category/Boxes & Packaging/Gift Boxes/Colored Kraft Gift Boxes,Box Gift 1-PC 6x4.5x4.5,"<font face=""Courier New""><font color=#000000> 
<p><font size=2><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Tinted Kraft Tuck it gift Boxes are available in Oatmeal, Deep Purple, Black Groove and Cocoa</span><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">. These boxes are one piece and ship flat for assembly when you need them. If you'd like a custom look&nbsp;these boxes may be hot stamped with your name please call 800-426-5708 for details.</span> </font></p></font></font>",Tinted Kraft Tuckit Gift Boxes,11.5,1,Taxable Goods,"Catalog, Search",80.8,,,,box-gift-1-pc-6x4.5x4.5-54725OK,"Tuckit Boxes - Gift Boxes for Retail Stores, Tinted Kraft Tuckit Boxes",tuckit boxes gift boxes tuckit gift boxes,"Tuckit boxes for retail stores, order tinted Kraft tuckit gift boxes and retail packaging supplies for your retail store online.",/54725OK_base.jpg,Box Gift 1-PC 6x4.5x4.5 base image,/54725OK_base.jpg,Box Gift 1-PC 6x4.5x4.5 small image,/54725OK_base.jpg,Box Gift 1-PC 6x4.5x4.5 thumbnail,,,,,,,,1,0,1,base,0,0
54725PK,,Default,simple,Default Category/Boxes & Packaging/Gift Boxes/Colored Kraft Gift Boxes,Box Gift 1-PC 6x4.5x4.5 Deep,"<font face=""Courier New""><font color=#000000> 
<p><font size=2><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Tinted Kraft Tuck it gift Boxes are available in Oatmeal, Deep Purple, Black Groove and Cocoa</span><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">. These boxes are one piece and ship flat for assembly when you need them. If you'd like a custom look&nbsp;these boxes may be hot stamped with your name please call 800-426-5708 for details.</span> </font></p></font></font>",Tinted Kraft Tuckit Gift Boxes,11.5,1,Taxable Goods,"Catalog, Search",80.8,,,,box-gift-1-pc-6x4.5x4.5-deep-54725PK,"Tuckit Boxes - Gift Boxes for Retail Stores, Tinted Kraft Tuckit Boxes",tuckit boxes gift boxes tuckit gift boxes,"Tuckit boxes for retail stores, order tinted Kraft tuckit gift boxes and retail packaging supplies for your retail store online.",/54725PK_base.jpg,Box Gift 1-PC 6x4.5x4.5 Deep base image,/54725PK_base.jpg,Box Gift 1-PC 6x4.5x4.5 Deep small image,/54725PK_base.jpg,Box Gift 1-PC 6x4.5x4.5 Deep thumbnail,,,,,,,,1,0,1,base,0,0
54725RG,,Default,simple,Default Category/Boxes & Packaging/Gift Boxes/Colored Gloss Gift Boxes,Box Gift 1-PC 6x4.5x4.5 Holidy,Box Gift 1-PC 6x4.5x4.5 Holidy,,0,1,Taxable Goods,"Catalog, Search",88.6,,,,box-gift-1-pc-6x4.5x4.5-holidy-54725RG,,,,/54725RG_base.jpg,Box Gift 1-PC 6x4.5x4.5 Holidy base image,/54725RG_base.jpg,Box Gift 1-PC 6x4.5x4.5 Holidy small image,/54725RG_base.jpg,Box Gift 1-PC 6x4.5x4.5 Holidy thumbnail,,,,,,,,1,0,1,base,0,0
54725SF,,Default,simple,Default Category/Boxes & Packaging/Gift Boxes/Gold & Silver Foil Boxes,Box Gift 1-PC 6x4.5x4.5 Silver,Box Gift 1-PC 6x4.5x4.5 Silver,,0,1,Taxable Goods,"Catalog, Search",136.8,,,,box-gift-1-pc-6x4.5x4.5-silver-54725SF,,,,/54725SF_base.jpg,Box Gift 1-PC 6x4.5x4.5 Silver base image,/54725SF_base.jpg,Box Gift 1-PC 6x4.5x4.5 Silver small image,/54725SF_base.jpg,Box Gift 1-PC 6x4.5x4.5 Silver thumbnail,,,,,,,,1,0,1,base,0,0
54725SG,,Default,simple,Default Category/Boxes & Packaging/Gift Boxes/Colored Gloss Gift Boxes,Box Gift 1-PC 6x4.5x4.5 Silver,Box Gift 1-PC 6x4.5x4.5 Silver,,0,1,Taxable Goods,"Catalog, Search",88.6,,,,box-gift-1-pc-6x4.5x4.5-silver-54725SG,,,,/54725SG_base.jpg,Box Gift 1-PC 6x4.5x4.5 Silver base image,/54725SG_base.jpg,Box Gift 1-PC 6x4.5x4.5 Silver small image,/54725SG_base.jpg,Box Gift 1-PC 6x4.5x4.5 Silver thumbnail,,,,,,,,1,0,1,base,0,0
54730BG,,Default,simple,Default Category/Boxes & Packaging/Gift Boxes/Colored Gloss Gift Boxes,Box Gift 1-PC 6x6x4 Black,Box Gift 1-PC 6x6x4 Black,,0,1,Taxable Goods,"Catalog, Search",103.6,,,,box-gift-1-pc-6x6x4-black-54730BG,,,,/54730BG_base.jpg,Box Gift 1-PC 6x6x4 Black base image,/54730BG_base.jpg,Box Gift 1-PC 6x6x4 Black small image,/54730BG_base.jpg,Box Gift 1-PC 6x6x4 Black thumbnail,,,,,,,,1,0,1,base,0,0
54730BK,,Default,simple,Default Category/Boxes & Packaging/Gift Boxes/Colored Kraft Gift Boxes,Box Gift 1-PC 6x6x4 Black P/S,"<font face=""Courier New""><font color=#000000> 
<p><font size=2><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Tinted Kraft Tuck it gift Boxes are available in Oatmeal, Deep Purple, Black Groove and Cocoa</span><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">. These boxes are one piece and ship flat for assembly when you need them. If you'd like a custom look&nbsp;these boxes may be hot stamped with your name please call 800-426-5708 for details.</span> </font></p></font></font>",Tinted Kraft Tuckit Gift Boxes,13.8,1,Taxable Goods,"Catalog, Search",94.2,,,,box-gift-1-pc-6x6x4-black-ps-54730BK,"Tuckit Boxes - Gift Boxes for Retail Stores, Tinted Kraft Tuckit Boxes",tuckit boxes gift boxes tuckit gift boxes,"Tuckit boxes for retail stores, order tinted Kraft tuckit gift boxes and retail packaging supplies for your retail store online.",/54730BK_base.jpg,Box Gift 1-PC 6x6x4 Black P/S base image,/54730BK_base.jpg,Box Gift 1-PC 6x6x4 Black P/S small image,/54730BK_base.jpg,Box Gift 1-PC 6x6x4 Black P/S thumbnail,,,,,,,,1,0,1,base,0,0
54730CK,,Default,simple,Default Category/Boxes & Packaging/Gift Boxes/Colored Kraft Gift Boxes,Box Gift 1-PC 6x6x4 Cocoa,"<font face=""Courier New""><font color=#000000> 
<p><font size=2><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Tinted Kraft Tuck it gift Boxes are available in Oatmeal, Deep Purple, Black Groove and Cocoa</span><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">. These boxes are one piece and ship flat for assembly when you need them. If you'd like a custom look&nbsp;these boxes may be hot stamped with your name please call 800-426-5708 for details.</span> </font></p></font></font>",Tinted Kraft Tuckit Gift Boxes,12,1,Taxable Goods,"Catalog, Search",94.2,,,,box-gift-1-pc-6x6x4-cocoa-54730CK,"Tuckit Boxes - Gift Boxes for Retail Stores, Tinted Kraft Tuckit Boxes",tuckit boxes gift boxes tuckit gift boxes,"Tuckit boxes for retail stores, order tinted Kraft tuckit gift boxes and retail packaging supplies for your retail store online.",/54730CK_base.jpg,Box Gift 1-PC 6x6x4 Cocoa base image,/54730CK_base.jpg,Box Gift 1-PC 6x6x4 Cocoa small image,/54730CK_base.jpg,Box Gift 1-PC 6x6x4 Cocoa thumbnail,,,,,,,,1,0,1,base,0,0
54730GF,,Default,simple,Default Category/Boxes & Packaging/Gift Boxes/Gold & Silver Foil Boxes,Box Gift 1-PC 6x6x4 Gold Linen,Box Gift 1-PC 6x6x4 Gold Linen,,0,1,Taxable Goods,"Catalog, Search",169.2,,,,box-gift-1-pc-6x6x4-gold-linen-54730GF,,,,/54730GF_base.jpg,Box Gift 1-PC 6x6x4 Gold Linen base image,/54730GF_base.jpg,Box Gift 1-PC 6x6x4 Gold Linen small image,/54730GF_base.jpg,Box Gift 1-PC 6x6x4 Gold Linen thumbnail,,,,,,,,1,0,1,base,0,0
